野沢温泉村,http://www.vill.nozawaonsen.nagano.jp/business/W004H0000038.html,新型コロナウイルス感染症の影響に対する金融支援について‐野沢温泉村,
群馬県,https://www.pref.gunma.jp/06/g09g_00338.html,群馬県,
熊本県,https://www.pref.kumamoto.jp/kiji_32128.html,,
茨城県,https://www.pref.ibaraki.jp/somu/zeimu/choshu/yuuyoseido.html,新型コロナウイルス感染症等により、県税を一時に納付できない方のために猶予制度があります／茨城県,
菊陽町,http://www.town.kikuyo.lg.jp/list00166.html,,
豊山町,https://www.town.toyoyama.lg.jp/chosei/yakuba-annai/1001336/1002792.html,一時的な資金の緊急貸付について（新型コロナウィルス感染症の影響による休業や失業で、生活資金でお悩みの方へ）【更新日：3月30日】｜豊山町公式ウェブサイト,
箕輪町,https://www.town.minowa.lg.jp/sangyo/sangyo0137.html,新型コロナウイルスに対する経済的支援・相談について,
厚岸町,https://www.akkeshi-town.jp/kurashi/work/yuushi/shiensoudan/index.html,新型コロナウイルス関連肺炎の流行に伴う支援制度や相談窓口,
長崎市,https://www.city.nagasaki.lg.jp/index.html,長崎市ホームページ,
神河町,https://www.town.kamikawa.hyogo.jp/0000001418.html,新型コロナウイルス感染症対策のための幼・小・中学校一斉臨時休校・休園について（4月13日更新）,
群馬県,https://www.pref.gunma.jp/04/a43g_00031.html,群馬県,
気仙沼市,https://www.kesennuma.miyagi.jp/sec/s142/010/010/010/010/20200319145327.html,新型コロナウイルス感染症の影響により 市ガス上下水道料金のお支払いが困難な方へ,
北茨城市,http://www.city.kitaibaraki.lg.jp/docs/2015022000035/index.html,中小企業信用保険法について,
吉岡町,https://www.town.yoshioka.gunma.jp/kurashi/zeikin/nozei/yuuyo.html,地方税における猶予制度について|吉岡町ホームページ,
白河市,http://www.city.shirakawa.fukushima.jp/page/page005614.html,白河市新型コロナウイルス感染症対策資金にかかる支援&nbsp;|&nbsp;白河市公式ホームページ,
摂津市,https://www.city.settsu.osaka.jp/soshiki/seikatukannkyou/sangyoushinkouka/yuushi/12326.html,【事業所の皆様へ】新型コロナウイルスに関する情報（支援策パンフレット、緊急資金の創設、セーフティネット保証他）について／摂津市,
鎌倉市,https://www.city.kamakura.kanagawa.jp/kisya/index.html,鎌倉市／記者発表資料,
交野市,https://www.city.katano.osaka.jp/docs/2020041000027/index.html,「新型コロナウイルス感染症による小学校休業等対応支援金（委託を受けて個人で仕事をする方向け）の創設」について,
浦安市,https://www.city.urayasu.lg.jp/kodomo/hoiku/hoikuen/1028963.html,新型コロナウイルス感染症に伴う育児休業復職期限の延長について｜浦安市公式サイト,
深川市,https://www.city.fukagawa.lg.jp/cms/section/shokoro/gm9h2g000000difn.html,北海道深川市｜,
山口県,https://www.pref.yamaguchi.lg.jp/cms/a16300/kinyuu/202002210001.html,山口県/経営金融課/金融支援班・新型コロナウイルス感染症対策(金融支援),
神戸市,https://www.city.kobe.lg.jp/a31812/coronavsupportsforbusiness.html,神戸市：新型コロナウイルスに関連した支援について（事業者のみなさまへ）,
新宿区,https://www.city.shinjuku.lg.jp/jigyo/biz00_100007.html,産業振興・企業支援：新宿区,
野沢温泉村,http://www.vill.nozawaonsen.nagano.jp/business/W004H0000034.html,新型コロナウイルス感染症で影響を受ける事業者の皆様へ‐野沢温泉村,
厚生労働省,https://www.mhlw.go.jp/stf/newpage_10403.html,【事業主の皆様へ】新型コロナウィルス感染症の影響により厚生年金基金の特例解散時に事業主が負担する額の納付が困難となった場合について,
富岡市,https://www.city.tomioka.lg.jp/www/contents/1586399810160/index.html,新型コロナウイルス感染症の影響による休業や失業で生活資金でお悩みの方へ,
中津市,https://www.city-nakatsu.jp/doc/2020041000195/index.html,新型コロナウイルス感染症に係る支援情報をまとめました,
埼玉県,https://www.pref.saitama.lg.jp/a0805/shikinguri.html,県の資金繰り措置について,
長野県,https://www.pref.nagano.lg.jp/keieishien/20200319press.html,新型コロナウイルス感染症の影響を受ける中小企業等の資金繰りを支援するため、中小企業融資制度を拡充します／長野県,
経済産業省,https://www.meti.go.jp/press/2019/03/20200311004/20200311004.html,遠隔健康相談事業を開始します！,
あま市,https://www.city.ama.aichi.jp/bussiness/sangyo/syoukou/1006367.html,事業者向け緊急経済対策関連情報について（持続化給付金等）｜あま市公式ウェブサイト,
長崎市,https://www.city.nagasaki.lg.jp/jigyo/360000/362000/p034103.html,長崎市│新型コロナウイルス感染症により影響を受けている事業者の方へ,
福島県,http://www.pref.fukushima.lg.jp/sec/21025a/index.html,社会福祉課,
愛媛県,https://www.pref.ehime.jp/k70200/k70200.html,愛媛県庁／教育総務課,
知多市,https://www.city.chita.lg.jp/docs/2020041000034/index.html,市立小中学校の臨時休業に伴う対応（自主登校教室、放課後児童クラブ）について,
川場村,http://www.vill.kawaba.gunma.jp/info/index.html,川場村役場「2020年(令和2年)新型コロナウイルス感染症関連情報」,
宮城県,http://www.pref.miyagi.jp/soshiki/tiroui/korona-sodan.html,新型コロナウィルス感染症に関する労働相談について,
川崎市,http://www.city.kawasaki.jp/280/page/0000115859.html,川崎市：新型コロナウイルス感染症の影響でお困りの市内中小企業者等の皆様へ経営安定資金で支援します。,
大洗町,https://www.town.oarai.lg.jp/~kankouka/kurasi/info-3679-72_3.html,大洗町,
越前市,https://www.city.echizen.lg.jp/office/060/010/covid19_finance.html,新型コロナウイルス感染症で影響を受ける市内中小・小規模事業者への金融支援,
下関市,http://www.city.shimonoseki.lg.jp/www/contents/1583381707607/index.html,新型コロナウイルス感染症の発生状況について,
岡垣町,https://www.town.okagaki.lg.jp/s014/020/011/150/20200129153518.html,新型コロナウイルス感染症に伴う税・公共料金などの支払期限の延長（猶予）,
日立市,https://www.city.hitachi.lg.jp/shimin/002/006/covidsoudan.html,日立市｜新型コロナウイルス緊急総合相談窓口の開設について,
青森県,http://www.pref.aomori.lg.jp/soshiki/kenko/kodomo/boshifushikahushikin.html,母子父子寡婦福祉資金の貸付について,
厚生労働省,https://www.mhlw.go.jp/stf/newpage_10231.html,新型コロナウイルス感染症による小学校休業等対応支援金　,
留萌市,https://www.e-rumoi.jp/keizai/page17_00109.html,セーフティネット保証制度(4号：令和2年新型コロナウイルス感染症関係),
長野県,https://www.pref.nagano.lg.jp/keieishien/corona.html,新型コロナウイルス感染症に伴う中小企業者向けポータルサイト／長野県,
京都府,https://www.pref.kyoto.jp/gyomusuishin/novelcoronavirus-line.html,一人ひとりに合わせた新型コロナ対策をLINEでサポートします／京都府ホームページ,
十和田市,http://www.city.towada.lg.jp/docs/2020040800017/index.html,新型コロナウイルス感染症に関する緊急相談窓口開設中（市税・保険料・使用料・奨学金の支払い猶予等）,
目黒区,https://www.city.meguro.tokyo.jp/kurashi/anzen/newcorona/soudan.html,新型コロナウイルスに関する相談窓口　目黒区,
和歌山県,https://www.pref.wakayama.lg.jp/prefg/010500/yuuyo-tokurei.html,新型コロナウイルスの影響により納税が困難な方へ徴収猶予の「特例制度」（案）,
経済産業省,https://www.meti.go.jp/policy/safety_security/industrial_safety/oshirase/2020/04/20200410-02.html,新型コロナウイルスの影響を踏まえた措置について（液石法施行規則に規定する期間延長）（METI/経済産業省）,
沖縄県,https://www.pref.okinawa.jp/site/shoko/keiei/kinyu/singatakorona.html,新型コロナウイルス感染症で影響を受けた事業者に対する支援等について／沖縄県,
福井県,https://www.pref.fukui.lg.jp/doc/zeimu/nofu_konnan2.html,新型コロナウイルスの影響により納税が困難な方へ　徴収猶予の「特例制度」,
東京都,https://www.metro.tokyo.lg.jp/tosei/hodohappyo/press/2020/03/31/23.html,移転資金貸付金の対応（都市整備局事業）（第139報）｜東京都,
富士市,https://www.city.fuji.shizuoka.jp/kurashi/c0604/rn2ola000002emz4.html,新型コロナウイルス感染症の影響に伴う一時的な資金の緊急貸付について,
稚内市,https://www.city.wakkanai.hokkaido.jp/kurashi/sumaisuido/suido/osiraseryoukinka/yuyo.html,新型コロナウィルス感染症の影響に関する支払猶予について（水道・下水道・し尿）／稚内市,
大野城市,https://www.city.onojo.fukuoka.jp/s014/010/010/010/040/20200407202503.html,新型コロナウイルス感染症の影響による市営住宅の家賃の減免および徴収猶予について｜大野城市,
蕨市,https://www.city.warabi.saitama.jp/kenko/fukushi/seikatsu/1005820.html,新型コロナウイルスの影響による休業や失業で生活資金にお困りの方へ｜蕨市公式ウェブサイト,
軽井沢町,https://www.town.karuizawa.lg.jp/www/genre/1000100000039/index.html,農林業・商工業,
群馬県,https://www.pref.gunma.jp/houdou/g10g_00120.html,群馬県,
千代田区,https://www.city.chiyoda.lg.jp/koho/kenko/sekatsu/kurashi.html,千代田区ホームページ,
富田林市,https://www.city.tondabayashi.lg.jp/soshiki/15/37925.html,市民窓口課での手続きについて（新型コロナウイルス感染拡大防止）,
栃木県,http://www.pref.tochigi.lg.jp/f02/houdou/houdou/r2_re_supplychain.html,栃木県／令和２(2020)年度サプライチェーン再構築支援補助金の募集について,
八代市,https://www.city.yatsushiro.lg.jp/list00002.html,,
富山市,https://www.city.toyama.toyama.jp/zaimubu/nozeika/singatakoronauirususizeinoyuuyo.html,富山市,
木更津市,https://www.city.kisarazu.lg.jp/kosodate/kosodate/hoikuen/1006614.html,新型コロナウィルス感染症拡大に伴う保育所の対応について｜千葉県木更津市公式ホームページ,
熊本県,https://www.pref.kumamoto.jp/kiji_31452.html,,
守山市,https://www.city.moriyama.lg.jp/shokokanko/2020coronavirus_keieiryokukyokahojyoshien.html,滋賀県の「新型コロナウイルス感染症対策経営力強化補助金」への追加支援について,
滋賀県,https://www.pref.shiga.lg.jp/ippan/kenkouiryouhukushi/chiiki/310803.html,生活福祉資金貸付制度について｜滋賀県ホームページ,
網走市,https://www.city.abashiri.hokkaido.jp/260fukushi/shakyou_kinkyukashitsuke.html,新型コロナウイルス感染症の影響に伴う生活資金の貸付について｜福祉・介護｜網走市,
和歌山県,https://www.pref.wakayama.lg.jp/prefg/010500/kenzeientyou.html,新型コロナウイルス感染症の拡大防止に伴う県税の取扱いについて,
つくば市,https://www.city.tsukuba.lg.jp/1004060/1004085.html,つくバス通学定期券の払戻しについて｜つくば市公式ウェブサイト,
野洲市,https://www.city.yasu.lg.jp/jigyosha/1583390599839.html,新型コロナウイルス感染症に係る事業者向け・労働者向けの相談窓口・支援制度について／野洲市ホームページ,
埼玉県,https://www.pref.saitama.lg.jp/a0001/news/page/2020/0409-01.html,テレワーク導入などの働き方改革を支援します！―,
十和田市,http://www.city.towada.lg.jp/docs/2020021900019/index.html,新型コロナウイルス感染症に関する中小企業・小規模事業者支援策について,
福岡県,https://www.pref.fukuoka.lg.jp/press-release/corona-020402.html,新型コロナウイルスに関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設します,
取手市,https://www.city.toride.ibaraki.jp/kazei-shimin/kurashi/zeikin/oshirase/koronauirusuzeiseisoti.html,取手市／新型コロナウイルス感染症緊急経済対策における税制上の措置（案）,
松前町,https://www.town.masaki.ehime.jp/site/coronavirus/12831.html,新型コロナウイルス感染症対策のための松前町立小中学校における対応について（その6）,
栃木県,http://www.pref.tochigi.lg.jp/e04/welfare/hoken-eisei/kansen/hp/shingatakoronavirus.html,栃木県／新型コロナウイルス感染症について,
福島県,http://www.pref.fukushima.lg.jp/sec/21035a/bosi-fushi-kafu.html,母子・父子・寡婦福祉資金貸付金,
かつらぎ町,http://www.town.katsuragi.wakayama.jp/010/090/060/20200331150937.html,徴収の猶予【徴収猶予（期間延長）申請書】様式DL,
多賀城市,https://www.city.tagajo.miyagi.jp/koho/shise/koho/kisha.html,多賀城市／記者発表資料,
築上町,https://www.town.chikujo.fukuoka.jp/s058/040/050/010/050/20200302130820.html,【新型コロナウイルス関連】セーフティネット保証5号の指定業種のお知らせ｜福岡県築上町,
神栖市,https://www.city.kamisu.ibaraki.jp/business/chusho/1006164.html,新型コロナウイルス感染症の影響に対する中小企業支援,
農林水産省,https://www.maff.go.jp/j/keiei/kinyu/coronavirus.html,新型コロナウイルス感染症の発生に伴う金融上の要請について：農林水産省,
厚生労働省,https://www.mhlw.go.jp/stf/newpage_10164.html,新型コロナウイルス感染症による小学校等の臨時休業に対応する保護者支援等に関するコールセンターの設置を開始します,
滋賀県,https://www.pref.shiga.lg.jp/kensei/koho/e-shinbun/oshirase/309507.html,新型コロナウィルスに関する県内事業者向け相談窓口の設置について｜滋賀県ホームページ,
長野県,https://www.pref.nagano.lg.jp/eigyo/happyou/0318press.html,【訂正版】～「県産品を食べて！使って！応援」助け合いキャンペーン～新型コロナウイルス感染防止対策等の影響を受けている県産品の需要喚起を県内企業や市町村と連携して支援します。／長野県,
京都府,https://www.pref.kyoto.jp/shogyo/news/press/2020/3/shingatakorona2.html,新型コロナウイルス感染症の影響により業況が悪化した中小企業者等へのセーフティネット保証５号の指定に伴う金融支援について／京都府ホームページ,
涌谷町,http://www.town.wakuya.miyagi.jp/sangyo/shokogyo/index.html,涌谷町／商工業,
東京都,https://www.metro.tokyo.lg.jp/tosei/hodohappyo/press/2020/03/05/27.html,事業継続緊急対策（テレワーク）助成金,
千葉市,https://www.city.chiba.jp/hokenfukushi/iryoeisei/seisaku/kansensyoujyouhou.html,千葉市：新型コロナウイルス感染症に関する情報（特設ページ）,
京都府,https://www.pref.kyoto.jp/rosei/14600009.html,無料労働相談窓口／京都府ホームページ,
木更津市,https://www.city.kisarazu.lg.jp/kurashi/jutaku/shiei/1006619.html,新型コロナウイルス感染症の拡大に伴い住宅を失った方の相談を受け付けています｜千葉県木更津市公式ホームページ,
磐田市,https://www.city.iwata.shizuoka.jp/bousai_anzen/kansenshou/1007876/index.html,新型コロナウイルス感染症に関する情報｜磐田市公式ウェブサイト,
千葉市,https://www.city.chiba.jp/zaiseikyoku/zeimu/nozei/info-koronar2yuuyo.html,千葉市：新型コロナウィルス感染症の影響により納税が困難な方へ,
三朝町,http://www.town.misasa.tottori.jp/1350/index.html,緊急情報,
島本町,https://www.shimamotocho.jp/rinji/covid19_info/1586748489307.html,新型コロナウイルス関連支援情報一覧について（4月13日現在）｜島本町ホームページ,
山口県,https://www.pref.yamaguchi.lg.jp/cms/a15900/soudan/koronaroudou.html,山口県/労働政策課/労働相談窓口一覧・新型コロナウィルスに関する労働者支援の相談窓口,
京都市,https://www.city.kyoto.lg.jp/hagukumi/page/0000265505.html,京都市：新型コロナウイルス感染症に伴う市内の子育て支援施設等の対応について,
千曲市,https://www.city.chikuma.lg.jp/docs/2020040900014/index.html,【国民年金】新型コロナウイルス感染症の拡大防止のための対応について,
かすみがうら市,https://www.city.kasumigaura.lg.jp/page/page007895.html,後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連）&nbsp;|&nbsp;かすみがうら市公式ホームページ,
菊川市,https://www.city.kikugawa.shizuoka.jp/shoukoukankou/keizaihendoutaisaku.html,菊川市／菊川市経済変動対策貸付金利子補給制度,
益子町,http://www.town.mashiko.tochigi.jp/page/page002596.html,新型コロナウイルス感染症の影響による公共下水道受益者負担金の納入の猶予について&nbsp;|&nbsp;益子町公式ホームページ,
島根県,https://www.pref.shimane.lg.jp/life/zei/ken/oshirase/osirase.html,島根県：新型コロナウイルスの感染予防及び拡大防止に関する県税の取扱い（トップ,
厚生労働省,https://www.mhlw.go.jp/stf/newpage_10346.html,新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における緊急小口資金等の特例貸付の拡大について,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/kinyuu/1027133.html,岩手県,
浦安市,https://www.city.urayasu.lg.jp/fukushi/yobou/kansen/1028485/1029082.html,新型コロナウイルス感染拡大による経営・生活支援緊急相談窓口の開設（支援策第3弾）｜浦安市公式サイト,
吹田市,https://www.city.suita.osaka.jp/home/soshiki/div-fukushi/fukusomu/000685/000683_copy.html,吹田市｜【ご案内】新型コロナウイルス感染症の影響を踏まえた生活福祉資金の貸付について,
阿久根市,http://www.city.akune.kagoshima.jp/kenkoiryofukushi/konkyushien/seikatsukashitsuke.html,生活福祉資金貸付制度｜阿久根市,
犬山市,https://www.city.inuyama.aichi.jp/kurashi/kaigo/1000219/1006590.html,一時的な資金緊急貸付けについて（新型コロナウイルス感染症の影響による休業や失業で、生活資金をお悩みの方へ）｜犬山市,
福岡県,https://www.pref.fukuoka.lg.jp/contents/kango-byoinnaihoikusyo-shien.html,小学校の臨時休校に伴う病院内保育所等の対応に係る財政支援について,
浦添市,https://www.city.urasoe.lg.jp/docs/2020031000068/index.html,新型コロナウイルス関連事業者向け支援情報（まとめ）,
佐賀県,https://www.pref.saga.lg.jp/kiji00373318/index.html,,
八幡市,https://www.city.yawata.kyoto.jp/0000006194.html,新型コロナウィルス感染症の影響により市税や国民健康保険料を一時的に納付できない方のための猶予制度について,
神奈川県,https://www.pref.kanagawa.jp/docs/r6w/cnt/f6282/tokurei.html,新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における緊急小口資金等の特例貸付の実施について,
留萌市,https://www.e-rumoi.jp/keizai/page17_00114.html,危機関連保証制度について(令和2年新型コロナウイルス感染症関連）,
茅ヶ崎市,https://www.city.chigasaki.kanagawa.jp/sangyo/1037983.html,新型コロナウイルス感染症に関する中小企業支援について｜茅ヶ崎市,
高知県,https://www.pref.kochi.lg.jp/soshiki/060301/2020021900170.html,新型コロナウイルス,
軽井沢町,https://www.town.karuizawa.lg.jp/www/contents/1586249737680/index.html,新型コロナウイルス感染症対策緊急資金融資制度について,
国土交通省,http://www.mlit.go.jp/jutakukentiku/house/jutakukentiku_house_fr2_000044.html,住宅：新型コロナウイルス感染症の影響を踏まえた住宅取得支援策について,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1009827.html,緊急経済対策の準備｜つくば市公式ウェブサイト,
埼玉県,https://www.pref.saitama.lg.jp/kurashi/zekin/index.html,税金,
港区,https://www.city.minato.tokyo.jp/hokenyobou/fumeihaien.html,港区公式ホームページ／【特設ページ】新型コロナウイルス感染症対策について【2020年4月20日午後1時00分現在】,
那覇市,https://www.city.naha.okinawa.jp/shisetsu/bunka/maimainaha.html,那覇市人材育成支援センターまーいまーいNaha｜那覇市公式ホームページ,
輪島市,https://www.city.wajima.ishikawa.jp/article/2020030300022/index.html,セーフティネット保証4号の認定（新型コロナウイルス感染症関連）,
岡山市,http://www.city.okayama.jp/zaisei/ryokin/ryokin_t00017.html,新型コロナウイルス感染症の影響により料金の納付が困難な方に対する納付相談を実施します。｜岡山市｜市政情報｜組織・部署案内,
甘楽町,http://www.town.kanra.gunma.jp/sansin/kankou/news/20200407164541.html,甘楽町,
鎌倉市,https://www.city.kamakura.kanagawa.jp/shoukou/sien/kinkyu.html,鎌倉市／新型コロナウイルス感染症に関する中小企業支援について,
富士市,https://www.city.fuji.shizuoka.jp/sangyo/c0301/kinkyuutaioukorona0327.html,,
愛川町,https://www.town.aikawa.kanagawa.jp/benri/guide/suidou/suidou/1586327809133.html,新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ／愛川町ホームページ,
愛媛県,https://www.pref.ehime.jp/h20100/seikatuhukushishikin/seikatuhukushishikintokurei.html,愛媛県庁／新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例貸付の実施について,
東串良町,http://www.higashikushira.com/docs/2020040900014/index.html,新型コロナウイルス感染症に関する農業者のための支援策について,
戸田市,https://www.city.toda.saitama.jp/soshiki/193/kurashi110-bicycle-corona.html,新型コロナウイルス感染症対策に伴う自転車駐車場定期利用者（学生）に関する対応について,
厚生労働省,https://www.mhlw.go.jp/seisakunitsuite/bunya/koyou_roudou/koyou/kyufukin/index.html,事業主の方のための雇用関係助成金｜厚生労働省,
飯島町,http://www.town.iijima.lg.jp/oshirase/972.html,新型コロナウイルスに係る経営安定相談窓口の開設について／ふたつのアルプスが見えるまち,
あま市,https://www.city.ama.aichi.jp/bussiness/sangyo/syoukou/1003846.html,セーフティネット保証について｜あま市公式ウェブサイト,
明石市,https://www.city.akashi.lg.jp/kodomo/ikusei_shitsu/kodomo-kyoiku/kosodate/hoikujo/corona_hoiku.html,保育料の減額について（3月分保育料）／明石市,
経済産業省,https://www.meti.go.jp/press/2019/02/20200214010/20200214010.html,新型コロナウイルスの流行に伴う輸出入手続きの緩和等について,
石狩市,http://www.city.ishikari.hokkaido.jp/soshiki/nouzei/51170.html,新型コロナウイルス関連で徴収猶予の特例制度が予定されています,
神奈川県,https://www.pref.kanagawa.jp/docs/f6k/coronavirus.html,新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ,
高知県,https://www.pref.kochi.lg.jp/soshiki/060401/2020030900239.html,新型コロナウイルス感染症の発生に伴う母子父子寡婦福祉資金貸付金（生活資金）の貸付けについて,
石川県,https://www.pref.ishikawa.lg.jp/kinyuu/kinyuu/korona.html,石川県／新型コロナウイルス感染症の発生により経営に影響を受けている事業者の皆様へ,
雫石町,https://www.town.shizukuishi.iwate.jp/docs/2020030400012/index.html,新型コロナウイルス関連情報,
岬町,https://www.town.misaki.osaka.jp/kinkyu/2931.html,新型コロナウイルス感染症による岬町学童保育室の追加申込みについて（期間延長）／岬町,
富士市,https://www.city.fuji.shizuoka.jp/kurashi/c0604/rn2ola000002emry.html,新型コロナウイルス感染症の影響に伴う雇用調整助成金の特例について,
滋賀県,https://www.pref.shiga.lg.jp/ippan/shigotosangyou/kigyou/309618.html,中小企業者向け制度融資のご案内（新型コロナウイルス関連）｜滋賀県ホームページ,
池田市,https://www.city.ikeda.osaka.jp/kurashi/guide/zei/nouzei/1584928019115.html,新型コロナウイルス感染症の影響により市税の納付が困難な方へ／池田市ホームページ,
福生市,https://www.city.fussa.tokyo.jp/enterprise/industry/enterprises/1009944.html,新型コロナウイルス感染症により影響を受けている事業者に対し福生市中小企業振興資金にて優遇措置を実施します。｜東京都福生市公式ホームページ,
佐賀県,https://www.pref.saga.lg.jp/kiji00373804/index.html,,
鶴岡市,https://www.city.tsuruoka.lg.jp/kenko/hokenkenko/yoboseshu/coronavirussupport.html,新型コロナウイルス感染症による経済・生活への影響等に対する支援一覧,
寝屋川市,https://www.city.neyagawa.osaka.jp/Industry_business/1584586149785.html,,
中小企業基盤整備機構,https://j-net21.smrj.go.jp/news/tsdlje000000a0us.html,事業自粛や納期遅れなど新型コロナ関連の法律相談、初回30分無料：千葉県弁護士会,
福岡県,https://www.pref.fukuoka.lg.jp/contents/telework-shien.html,テレワーク活用のための支援事業のご案内,
宮城県,http://www.pref.miyagi.jp/soshiki/koyou/joseikinnsoudann.html,【新型コロナウイルス感染症関連】助成金・相談窓口のご案内,
枚方市,https://www.city.hirakata.osaka.jp/0000028719.html,新型コロナウイルスに関する個人向け無料電話のご相談,
山口県,https://www.pref.yamaguchi.lg.jp/cms/a13200/seikatsukonkyuu/202003140001.html,山口県/厚政課/生活困窮者自立支援・生活福祉資金貸付制度における特例措置(新型コロナウイルス感染症関連),
北中城村,https://www.vill.kitanakagusuku.lg.jp/topics/1867.html,保育所・児童館・子育て支援センターなどの新型コロナウイルス感染症対策に伴う対応について／北中城村,
神奈川県,https://www.pref.kanagawa.jp/docs/r4a/ryoukingaido/singatacorona.html,新型コロナウイルスの感染拡大に伴う上下水道料金のお支払い猶予について,
茨城県,https://www.pref.ibaraki.jp/shokorodo/chusho/keiei/singatakorona1.html,新型コロナウイルス感染症に係る支援策及び相談窓口について／茨城県,
丹波市,https://www.city.tamba.lg.jp/site/corona/seikatuhukushishikin.html,新型コロナウイルス感染症の影響による休業や失業により生活資金にお困りのみなさまへ,
知多市,https://www.city.chita.lg.jp/docs/2020030400012/index.html,新型コロナウイルスに関連した中小企業・小規模企業様向けの支援について,
東大和市,https://www.city.higashiyamato.lg.jp/news/index.cfm/detail.1.102725.html,新型コロナウイルス感染症緊急事態宣言に係る東大和市内学童保育所・ランドセル来館事業の開所時間短縮とそれに伴う市立小学校での居場所確保について,
熊本県,https://www.pref.kumamoto.jp/kiji_31341.html,,
伊賀市,https://www.city.iga.lg.jp/0000004915.html,生活にお困りの方の相談（生活困窮者自立支援について）,
福岡県,https://www.pref.fukuoka.lg.jp/contents/korona-kennzeiyuuyosei.html,新型コロナウイルス感染症の影響に伴う県税の猶予制度について,
奈良市,http://www.city.nara.lg.jp/site/coronavirus/61448.html,セーフティネット保証4号申請手続きについて（新型コロナウイルス感染症対策）,
城里町,http://www.town.shirosato.lg.jp/page/page004353.html,新型コロナウイルス感染症の影響により被害を受けている中小企業者等への支援制度について&nbsp;|&nbsp;城里町公式ホームページ,
池田市,https://www.city.ikeda.osaka.jp/soshiki/siminseikatsu/chiikikassei/gyomu/syogyo/1582010223631.html,【事業者向け】新型コロナウイルス感染症に関する情報（資金繰り支援）／池田市ホームページ,
沖縄県,https://www.pref.okinawa.jp/site/chijiko/kohokoryu/koho/2020_new_corona_shien.html,新型コロナウイルス感染症に対する支援策等について／沖縄県,
神栖市,https://www.city.kamisu.ibaraki.jp/iryo_fks/1006048/1006287/1006266.html,納税するのが困難な方へ：納税の猶予,
伊豆の国市,https://www.city.izunokuni.shizuoka.jp/nousin/kurashi/koyou/insyokutenmukemasukuhaihu.html,,
立科町,https://www.town.tateshina.nagano.jp/0000001471.html,新型コロナウィルス感染症の影響により納税が困難な皆さんへ,
中野区,https://www.city.tokyo-nakano.lg.jp/dept/244000/d028650.html,新型コロナウイルス感染拡大による保育料の軽減措置について,
市原市,https://www.city.ichihara.chiba.jp/kenko/iryo_kansensyou/kansensyouyobou/covid-19/support/kashitsuke.html,新型コロナウイルス感染症の影響による休業などで生活にお困りの方へ　市原市,
八尾市,https://www.city.yao.osaka.jp/0000050710.html,【新型コロナウイルス関連】八尾市コールセンターの開設について,
小城市,https://www.city.ogi.lg.jp/main/32441.html,小城市：新型コロナウイルス感染症,
蕨市,https://www.city.warabi.saitama.jp/kurashi/zei/noufu/1005919.html,新型コロナウイルスの影響により税金や保険料などの納付が困難な方へ｜蕨市公式ウェブサイト,
かつらぎ町,http://www.town.katsuragi.wakayama.jp/010/090/060/20200331154040.html,新型コロナウイルス感染症の影響により納税が困難な方に対する地方税における猶予制度,
戸田市,https://www.city.toda.saitama.jp/soshiki/214/keizai-stayhome.html,「＃Stay,
大網白里市,https://www.city.oamishirasato.lg.jp/0000010409.html,新型コロナウイルス感染症対策のための臨時休業期間における学習支援について,
八戸市,https://www.city.hachinohe.aomori.jp/emergency/14078.html,「新型コロナウイルス感染症の影響による特別労働相談窓口」開設のお知らせ（青森労働局）／八戸市,
岩手県,https://www.pref.iwate.jp/kurashikankyou/iryou/covid19/1028772.html,岩手県,
那須烏山市,https://www.city.nasukarasuyama.lg.jp/keywords/index.cfm/1.-.kwstring.3.html,出産・子育て,
東京都,https://www.metro.tokyo.lg.jp/tosei/hodohappyo/press/2020/03/16/10.html,中小企業支援（追加対策）を実施（第87報）｜東京都,
港区,https://www.city.minato.tokyo.jp/keieisoudan/tokubetuyuusi.html,港区公式ホームページ／新型コロナウイルス感染症拡大に伴う特別融資あっせん,
太良町,https://www.town.tara.lg.jp/kenkou/_1662/_3776.html,新型コロナウイルス感染症予防に伴う、事業の中止及び施設の制限,
大町町,http://www.town.omachi.saga.jp/2020/03/26/post_291.html,新型コロナウイルス感染症の影響により町税の納付が困難な方へ,
西川町,https://www.town.nishikawa.yamagata.jp/chomin/2020-0317-1548-22seikatufukushishikinn.html,町民の方へ｜お知らせテンプレート,
山口県,https://www.pref.yamaguchi.lg.jp/cms/a15300/sinngatakorona/gekihenyu-shi.html,山口県/生活衛生課/新型コロナウィルス関係・衛生環境激変対策特別貸付制度,
新城市,https://www.city.shinshiro.lg.jp/shisei/koho-kocho/covid-19_yuyo.html,新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて：新城市,
