沖縄県,,https://www.pref.okinawa.jp/site/chijiko/kohokoryu/koho/2020_new_corona_shien.html,新型コロナウイルス感染症に対する支援策等について／沖縄県,新型コロナウイルス感染症に対する支援策等について／沖縄県 ホーム&gt;組織で探す&gt;知事公室広報課&gt;新型コロナウイルス感染症に対する支援策等について 新型コロナウイルス感染症について 新型コロナウイルス感染症に関する各種情報について 新型コロナウイルス感染症に対する支援策等について 新型コロナウイルス感染症に対する支援策等について 新型コロナウイルス感染症等に対する緊急対策について（産業政策課）&nbsp; 新型コロナウイルス感染症で影響を受けた事業者に対する支援等について（中小企業支援課） 新型コロナウイルス感染症関連の雇用相談について（雇用政策課） 新型コロナウイルス感染症関連の労働相談について（労働政策課） 新型コロナウイルス感染症に対する企業支援策について（経済産業省） &nbsp;コロナウイルスに関する解説及び中国で報告されている新型コロナウイルス関連肺炎に関連する情報（国立感染症研究所ホームページ） &nbsp;中華人民共和国湖北省武漢市における新型コロナウイルス関連肺炎の発生について（厚生労働省ホームページ）&nbsp; 新型コロナウイルス感染症に対する企業支援策について（経済産業省）
和泉市,大阪府,http://www.city.osaka-izumi.lg.jp/topics/12333.html,臨時休業による学校給食費の返金について／和泉市,臨時休業による学校給食費の返金について／和泉市 この度、新型コロナウイルス感染症の拡大を防止するための臨時休業に伴う給食費について学校諸費振替口座へ返金させていただきます。 なお、返金額については、在校生は1日当たりの給食単価に、新型コロナウイルス感染症で給食が休止となった日数分を乗じた金額としています。
二宮町,神奈川県,https://www.town.ninomiya.kanagawa.jp/important/1586509879315.html,小中学校、休業中の登校の中止について／二宮町ホームページ,新型コロナウイルスに係る小中学校一斉臨時休業期間等の校庭開放について 新型コロナウイルスの感染拡大防止のため、令和2年度小中学校入学式（4月6日月曜日）については、次の点等を踏まえ、規模を縮小して行います。 新型コロナウイルスに係る小中学校一斉臨時休業にともない、令和元年度小中学校卒業式については、次の点等を踏まえ、感染拡大防止に取り組みます。 新型コロナウイルスに係る小中学校一斉臨時休業期間中の令和2年3月2日（月曜日）から3月25日（水曜日）も上記の時間で対応しています。 イベント中止のお知らせ（新型コロナウイルス感染症対策） 新型コロナウイルス感染症の相談窓口等 「詐欺」「悪質商法」にご注意を！(新型コロナウイルス関連) 二宮町新型コロナウイルス感染症対策本部の設置について 新型コロナウイルス感染症の影響により納税等が困難な方へ 新型コロナウイルスの感染拡大に伴う上下水道料金のお支払い猶予について 新型コロナウイルスの感染拡大防止に向けた町職員の在宅勤務の実施について 役場庁舎における新型コロナウイルス感染症対策について
かすみがうら市,茨城県,https://www.city.kasumigaura.lg.jp/page/page007895.html,後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連）&nbsp;|&nbsp;かすみがうら市公式ホームページ,後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連）&nbsp;|&nbsp;かすみがうら市公式ホームページ 新型コロナウイルス感染症について 新型コロナウイルス感染症対策 新型コロナウイルス感染症について&gt; 後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連） 新型コロナウイルスによる介護保険料の猶予について 後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連） 新型コロナウイルス感染症に関する上下水道・農業集落排水使用料の取り扱いについて 後期高齢者保険料等が減免になる場合があります（新型コロナウイルス関連） 新型コロナウイルス感染症の発生に伴い後期高齢者医療保険料の納付が困難な方は減免または徴収猶予になる場合があります（次の項目に該当になる場合。その際は市に相談願います。） 新型コロナウイルス感染症の患者が発生した居宅で消毒作業が行われたため、被保険者又はその属する世帯の世帯主が、家財等（例：電化製品）に著しい損害を受けた場合 被保険者の属する世帯の世帯主が新型コロナウイルス感染症にり患し、死亡又はその者が心身に重大な障害を受け、もしくは長期入院したことにより、その者の収入が著しく減少した場合 新型コロナウイルス感染症の影響により、予約キャンセルが相次いだため、被保険者の属する世帯の世帯主の収入が、事業又は業務の休廃止、事業における著しい損失、失業等により著しく減少した場合
新城市,愛知県,https://www.city.shinshiro.lg.jp/shisei/koho-kocho/covid-19_yuyo.html,新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて：新城市,新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて：新城市 新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて 新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて 新型コロナウイルスの感染拡大に伴い、一時的に税金、保険料、水道料金等のお支払いが困難な事情がある方に対し、4月7日（火曜日）から納付相談及び支払猶予の相談をいたします。 納付相談（個人、法人は問いません）新型コロナウイルス感染拡大の影響により事業の継続が困難になったり収入が減少している方休業や自宅待機などで給料が大幅に減少したなどの事情で市税（市県民税、固定資産税・都市計画税、軽自動車税）・国民健康保険税の納付が困難と認められる方猶予制度対象納付相談により市税・国民健康保険税の納付が困難と認められる方猶予期間申請のあった日から原則1年以内問い合わせ本庁舎2階税務課債権管理室電話番号：0536-23-7679 納付相談新型コロナウイルス感染拡大の影響により、後期高齢者医療保険料の納付が困難な方猶予制度対象納付相談により後期高齢者医療保険料の納付が困難と認められる方猶予期間原則6ヵ月以内問い合わせ本庁舎1階保険医療課電話番号：0536-23-7625 納付相談新型コロナウイルス感染拡大の影響により、介護保険料の納付が困難な方猶予制度対象納付相談により介護保険料の納付が困難と認められる方猶予期間申請のあった日から原則1年以内問い合わせ東三河広域連合新城窓口（本庁舎1階高齢者支援課内）電話番号：0536-23-7688 納付相談（個人、法人は問いません）新型コロナウイルス感染拡大の影響により収入が減少している場合など、一時的に水道料金・下水道使用料等のお支払いが困難になった方猶予制度対象納付相談により水道料金、工業用水道料金、下水道使用料、地域下水道使用料、農業集落排水使用料の納付が困難と認められる方猶予期間2月から6月までの検針分の水道料金等について最長6か月備考：この猶予期間後も、支払いについての相談に応じます。問い合わせ本庁舎2階経営課電話番号:0536-23-7645 納付相談（個人、法人は問いません）新型コロナウイルス感染拡大の影響により収入が減少している場合など、一時的にし尿汲み取り手数料の支払いが困難になった方猶予制度対象納付相談によりし尿汲み取り手数料の納付が困難と認められる方猶予期間1月から6月分までのし尿汲み取り手数料について最長6か月※この猶予期間後も、支払いについての相談に応じます。問い合わせ新城市クリーンセンター（生活環境課）電話番号：0536-23-7629 納付相談作手地区分譲宅地（タイコヤシキ・長者平団地）にお住まいの方で、新型コロナウイルス感染拡大の影響により収入が減少し、共益費の支払いに関することなど生活に不安を感じている方問い合わせ作手総合支所地域課電話番号：0536-37-2211 新型コロナウイルス感染症（COVID-19）に関する市長メッセージ 新型コロナウイルス感染症の感染拡大に係る税金、保険料、水道料金等の取り扱いについて 新型コロナウイルス（COVID-19）感染者が確認されたことを受けて、市長からのメッセージ 新型コロナウイルス感染拡大防止に伴う施設の休館等一覧 新型コロナウイルス感染拡大防止に伴う行事の中止等一覧 新型コロナウイルスに関する小学校、中学校、こども園、児童クラブの情報
下関市,山口県,http://www.city.shimonoseki.lg.jp/www/contents/1583381707607/index.html,新型コロナウイルス感染症の発生状況について | 下関市,新型コロナウイルス感染症の発生状況について|下関市 新型コロナウイルス感染症に関する情報 新型コロナウイルス感染症の発生状況について 新型コロナウイルス感染症の下関市内での発生について 4月12日、下関市内で6例目となる新型コロナウイルス感染症の感染者が確認されましたので下記のとおりお知らせいたします。 4月12日（日）新型コロナウイルス感染症を疑うため検体を採取PCR検査実施 4月3日、下関市内で5例目となる新型コロナウイルス感染症の感染者が確認されましたので下記のとおりお知らせいたします。 医療機関Ｂ受診新型コロナウイルス感染症を疑うため検体を採取 3月22日、下関市内で4例目となる新型コロナウイルス感染症の感染者が確認されましたので下記のとおりお知らせいたします。 3月22日（日）新型コロナウイルスのPCR検査実施陽性確定 3月5日17時、下関市内で新型コロナウイルスの感染者が確認されましたので下記のとおりお知らせいたします。 3月3日深夜、下関市内で新型コロナウイルスの感染者が確認されましたので下記のとおりお知らせいたします。 3月3日（火）新型コロナウイルスのPCR検査実施 保健部（保健所）保健医療政策課新型コロナウイルス相談窓口
宮城県,,http://www.pref.miyagi.jp/soshiki/nosin/keieisodan.html,「新型コロナウイルスに関する農業経営相談窓口」の設置について - 宮城県公式ウェブサイト,「新型コロナウイルスに関する農業経営相談窓口」の設置について-宮城県公式ウェブサイト トップページ分類でさがすしごと・産業農業経営支援「新型コロナウイルスに関する農業経営相談窓口」の設置について 「新型コロナウイルスに関する農業経営相談窓口」の設置について 新型コロナウィルス感染症が拡大していることに伴い，農業者の営農活動への影響が懸念されるため，県庁農業振興課，県内7か所の地方振興事務所農業振興部及び亘理・美里農業改良普及センターに農業経営相談窓口を設置しました。農業経営や融資制度に関する困りごとがあれば，お気軽に御相談ください。開設期間令和2年4月3日（金曜日）から当分の間午前8時30分から午後5時15分まで（土日・祝日を除く）業務内容予防対策や金融支援制度等の紹介など相談窓口相談窓口の設置場所及び電話番号相談窓口設置場所問合せ電話番号県庁農業振興課022-211-2837大河原地方振興事務所農業振興部0224-53-3519仙台地方振興事務所農業振興部022-275-9250北部地方振興事務所農業振興部0229-91-0717北部地方振興事務所栗原地域事務所農業振興部0228-22-9437東部地方振興事務所農業振興部0225-95-7612東部地方振興事務所登米地域事務所農業振興部0220-22-8603気仙沼地方振興事務所農業振興部0226-24-2534亘理農業改良普及センター0223-34-1141美里農業改良普及センター0229-32-3115関連リンク宮城県農業振興課新型コロナウィルスの感染拡大の影響を受けた農林業者に対する金融支援について商工金融課&nbsp;&nbsp;新型コロナウイルス感染症に伴う中小企業者に対する金融支援について雇用対策課【新型コロナウイルス感染症関連】助成金・相談窓口のご案内中小企業支援室事業者の皆様へ～新型コロナウイルスへの備えを進めましょう～疾病・感染症対策室新型コロナウイルス感染症とは農林水産省新型コロナウイルス感染症について厚生労働省新型コロナウイルス感染症について（外部サイトに移動）新型コロナウイルス感染症に関するＱ＆Ａ（外部サイトに移動）新型コロナウイルスに関するQ&A（企業の方向け）（外部サイトに移動）&nbsp;
枚方市,大阪府,https://www.city.hirakata.osaka.jp/0000028462.html,新型コロナウイルス感染症に係る公共料金の支払いなどに関する相談 | 枚方市ホームページ,新型コロナウイルス感染症に係る公共料金の支払いなどに関する相談|枚方市ホームページ 新型コロナウイルス関連情報 新型コロナウイルス関連情報（支援・相談） 新型コロナウイルス感染症に係る公共料金の支払いなどに関する相談 新型コロナウイルス感染症の影響により、公共料金の支払いなどが困難な場合はそれぞれの窓口にご相談ください。 【受付時間】午前9時～午後7時（月曜～土曜）、午前9時～午後5時（日曜・祝日）【電話番号】0120-078-071詳細は以下のホームページでご覧ください。新型コロナウイルス感染拡大に伴うガス料金および電気料金等の特別措置について（大阪ガス）（別ウインドウで開く） 【受付窓口】関西電力コールセンター【受付時間】午前9時～午後6時（平日）【電話番号】電気料金の特別措置について：0800-777-8810ガス料金の特別措置について：0800-777-7109詳細は以下のホームページでご覧ください。新型コロナウイルス感染症対策に係る電気・ガス料金の特別措置（関西電力）（別ウインドウで開く） 【受付窓口】NTTファイナンス料金センター【受付時間】午前9時～午後5時（平日）【電話番号】0800-333-5550詳細は以下のホームページでご覧ください。新型コロナウイルス感染症の流行を踏まえた料金請求の取り扱いについて（NTT）（別ウインドウで開く） 【受付窓口】NHK大阪中央営業センター【受付時間】午前10時～午後5時（平日）【電話番号】06-6937-9000詳細は以下のホームページでご覧ください。新型コロナウイルス感染症の影響に伴う受信料のお支払いに関するご相談窓口について（NHK）（別ウインドウで開く）
桐生市,群馬県,https://www.city.kiryu.lg.jp/kurashi/kenko/kansensho/1016797.html,新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について｜桐生市ホームページ,新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について｜桐生市ホームページ 新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について 新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について 新型コロナウイルス感染症の影響により収入が減少していることが原因で、水道料金・下水道使用料の支払いが困難な方は、お支払いの猶予等について、電話でご相談ください。 新型コロナウイルス感染症の影響を受け、収入が大幅に減少した等の事情により、一時的に下水道事業受益者負担金・下水道事業受益者分担金のお支払いが困難な方は、お支払いの猶予等についてご相談ください。 新型コロナウイルス感染症に関する情報 新型コロナウイルス感染症について 新型コロナウイルス感染症拡大防止のための対策 新型コロナウイルス感染症患者の市内発生状況 「新型コロナウイルス感染症対策のための小学校、中学校、高等学校及び特別支援学校等における一斉臨時休業について（通知）」を受けての対応 新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について 新型コロナウイルス感染症の影響に伴う市税・公共料金の支払いに関する相談等について
阿南町,長野県,http://www.town.anan.nagano.jp/emergency/2020/04/19-1.html,新型コロナウイルス感染症関連情報｜緊急情報｜阿南町ウェブサイト,新型コロナウイルス感染症関連情報｜緊急情報｜阿南町ウェブサイト 阿南町トップページ&nbsp;&gt;&nbsp;緊急情報&nbsp;&gt;&nbsp;新型コロナウイルス感染症関連情報 新型コロナウイルス感染症関連情報 新型コロナウイルス感染拡大防止について町民の皆様へ（PDF:406KB）［2020年４月13日更新］ 緊急事態宣言発令に伴い、知事メッセージが出されました。４月９日から４月22日までが、県内の感染拡大防止のために重要な時期「感染対策強化期間」であるとされています。長野県知事からのメッセージを確認いただき、今後も新型コロナウイルス感染症への対策にご理解とご協力をお願いします。 県外を対象とする緊急事態宣言がなされたことを受けた知事メッセージ（PDF:417KB)○新型コロナウイルス感染症拡大防止のための長野県の緊急事態措置等［2020年4月18日更新］ 新型コロナウイルス感染症について ○新型コロナウイルス感染症対策にご協力をお願いします○新型コロナウイルス感染症に関する相談窓口【4月9日から4月22まで】新型コロナウイルス「感染対策強化期間中」（PDF:369KB） ○新型コロナウイルス感染症の影響により、納税が困難な方に対する納税等の猶予制度について○あなん共通商品券を販売します○一時的な資金の緊急貸付（外部リンク） ○使用制限のある町内施設○休止する町内施設［2020年4月20日更新］○図書館の新型コロナウイルス感染防止対策について（外部リンク）○かじかの湯の全館休館について○第43回阿南町みんなで走ろう駅伝競走大会の中止について○新野千石平ロードレース大会の中止について○行人様春の祭典の一般公開中止について ○長野県新型コロナウイルス感染症対策について（外部リンク）○長野県における新型コロナウイルス感染症の動向（外部リンク）○厚生労働省新型コロナウイルス感染症について（外部リンク）○ふっとふっと教室をCATVで放送しています！ご自宅でも体を動かしましょう！
登別市,北海道,http://www.city.noboribetsu.lg.jp/article/2020040700010/index.html,市税・保険料等の納付が困難な方へ | 登別市,新型コロナウイルス感染症の影響により、市税や保険料等の納付が困難な方には、猶予や分割納付などのご相談をお受けいたします。
経済産業省,,https://www.meti.go.jp/press/2019/02/20200214010/20200214010.html,新型コロナウイルスの流行に伴う輸出入手続きの緩和等について （METI/経済産業省）,新型コロナウイルスの流行に伴う輸出入手続きの緩和等について（METI/経済産業省） 新型コロナウイルスの流行に伴う輸出入手続きの緩和等について 新型コロナウイルスの流行に伴う輸出入手続きの緩和等について 経済産業省は、新型コロナウイルスの流行に伴う輸出入の遅延等が見込まれることから、新たな特例措置も含め、貿易管理上の注意事項を以下のとおりまとめました。詳細は、本省貿易管理部、各経済産業局・通商事務所等までお問い合わせください。 新型コロナウイルスの流行に伴う輸入の遅延等により輸入承認証の有効期間が過ぎるおそれがある場合、同有効期間の延長を申請することが可能ですので、当該有効期間が経過する前に申請をお願いします。 新型コロナウイルスの流行に伴う輸入の遅延等により関税割当証明書の有効期間が過ぎるおそれがある場合、同有効期間を期間満了日の翌日から30日を超えない範囲で延長することの申請が可能ですので、当該有効期間（2020年3月31日まで）が経過する前に申請をお願いします。 新型コロナウイルスの流行に伴う輸出の遅延等により輸出許可証又は輸出承認証の有効期間が過ぎるおそれのある場合、同有効期間の延長を申請することが可能ですので、当該有効期間が経過する前に申請をお願いします。
小川町,埼玉県,https://www.town.ogawa.saitama.jp/0000003535.html,新型コロナウイルス感染症に関連した企業への支援について | 和紙のふるさと　小川町,新型コロナウイルス感染症に関連した企業への支援について|和紙のふるさと小川町 新型コロナウイルス感染症に関連した企業への支援について 新型コロナウイルスに関連する各種情報 【経済産業省】新型コロナウイルス感染症で影響を受ける事業所の皆さんへ（4月13日10：00現在）（ファイル名：0413.pdfサイズ：1.66MB）情報は随時更新されます。最新情報は関連リンクより参照ください。PDFファイルの閲覧にはAdobeReaderが必要です。同ソフトがインストールされていない場合には、Adobe社のサイトからAdobeReaderをダウンロード（無償）してください。 新型コロナウイルスに関する経営相談窓口 埼玉県では、新型コロナウイルス感染症の影響を受けて売上が減少しているまたは減少が見込まれる中小企業者向けに制度融資を設けています。詳しくは⇒【埼玉県】新型コロナウイルスの影響を受けている中小企業者への金融支援について（別ウインドウで開く）〇県制度融資に関するお問い合わせは、小川町商工会（☏0493-72-0280）へお願いいたします。※「経営安定資金」の申し込みには、町が発行する「セーフティネット4号（5号）認定書」が必要です。申込方法は、下記をご参照ください。 突発的災害（自然災害等）の発生に起因して売上高等が減少している中小企業を支援するための措置で、市町村が認定します。国が災害等により相当数の中小企業の事業活動に著しい支障が生じている地域を指定することで、その地域で売上高が減少している中小企業・小規模事業者が利用可能となる融資制度です。小川町は、令和2年度新型コロナウイルス感染症に伴う災害等について指定を受けました。（指定期間：令和2年2月18日から令和2年6月1日）〇認定申請について詳しくは⇒セーフティネット4号保証の認定申請について 東日本大震災やリーマンショックといった危機時に、信用保証協会が通常の一般保証とセーフティネット保証とは別枠で借入債務の100％を保証する制度です。指定事由（新型コロナウイルス感染症）の影響により、全国の中小企業・小規模事業者の資金繰りが逼迫していることを踏まえ、全国・全業種の事業者を対象に初めて実施されます。この制度を利用するためには、売上高が減少している等、経営の安定に支障をきたしていることについて、市町村長の認定を受ける必要があります。指定期間（危機関連保証の指定期間は、融資実行までの期間です。）：令和2年2月1日～令和3年1月31日〇認定申請について詳しくは⇒危機管理保証の認定申請について 埼玉労働局では、新型コロナウイルス感染症による経済的影響に係る労働関係に関するご相談に応じるため、「特別相談窓口」を開設しました。 厚生労働省では、新型コロナウイルス感染症の影響を受ける事業主について、雇用助成金の特例を適用します。 新型コロナウイルス感染症による小学校休業等対応助成金について厚生労働省チラシ（ファイル名：000605827.pdfサイズ：1.26MB）PDFファイルの閲覧にはAdobeReaderが必要です。同ソフトがインストールされていない場合には、Adobe社のサイトからAdobeReaderをダウンロード（無償）してください。 【経済産業省】新型コロナウイルス感染症関連（別ウインドウで開く）【中小企業庁】新型コロナウイルスに関連した感染症対策情報（別ウインドウで開く）【厚生労働省】新型コロナウイルス感染症に関するQ＆A（企業の方向け）（別ウインドウで開く） 新型コロナウイルス感染症に関連した企業への支援についてへの別ルート
あま市,愛知県,https://www.city.ama.aichi.jp/bussiness/sangyo/syoukou/1006367.html,事業者向け緊急経済対策関連情報について（持続化給付金等）｜あま市公式ウェブサイト,0570-783-183（平日・休日午前9時00分～午後5時00分）新型コロナウィルス感染症で影響を受ける事業者の皆様へ 経済産業省より、新型コロナウィルス感染症に対する緊急経済対策関連情報が掲載されております。 経済産業省コロナ対策パンフレット（4月13日更新版）（PDF1.6MB） 新型コロナウイルス感染症関連（経済産業省へのリンク）（外部リンク） セーフティネット保証(新型コロナウイルス関連）について 愛知県・市町村新型コロナウイルス感染症対策協力金について（令和2年4月22日時点） 中小企業信用保険法第2条第6項(危機関連保証・新型コロナウイルス関連）について 小規模事業者持続化補助金におけるついて新型コロナウイルス感染症の影響を受けた事業者の証明について
奈良市,奈良県,http://www.city.nara.lg.jp/site/coronavirus/61448.html,セーフティネット保証4号申請手続きについて（新型コロナウイルス感染症対策） - 奈良市ホームページ,セーフティネット保証4号申請手続きについて（新型コロナウイルス感染症対策）-奈良市ホームページ 新型コロナウイルス関連情報まとめ セーフティネット保証4号申請手続きについて（新型コロナウイルス感染症対策） 新型コロナウイルス関連情報まとめ セーフティネット保証4号申請手続きについて（新型コロナウイルス感染症対策） ※令和2年3月2日に、先般発生した新型コロナウイルス感染症の影響により売上高等が減少している中小企業者・小規模事業者の資金繰り支援措置として、47都道府県域を対象にセーフティネット保証4号が発動されました。 新型コロナウイルス関連情報まとめトップ
千代田区,東京都,https://www.city.chiyoda.lg.jp/koho/kenko/sekatsu/kurashi.html,千代田区ホームページ - くらしと仕事・家計に関する相談（生活困窮者自立支援制度）,新型コロナウイルス感染症に関する緊急事態宣言に伴う、千代田区内の施設（インターネットカフェなど）の利用制限によって緊急一時宿泊場所等を必要とする方のご相談は、生活支援課生活支援係で受け付けています（千代田区内の施設を利用していた方が対象となります。領収書など利用の確認ができるものをお持ちください）。 新型コロナウイルスの感染拡大を受け、4月1日（水曜日）から5月6日（水曜日）までの期間、「子どもの学習・生活支援事業」を中止することになりました。 新型コロナウイルス感染症の拡大により、収入が減ってしまい、家計が苦しいなど、生活のことでお悩みはありませんか。生活の悩みごとや心配ごとについて、千代田区内にお住まいの方を対象に専門の相談支援員がお話を伺い、問題解決方法をご本人と一緒に継続的に考えていきます。ご家族や身近な方のご相談もお受けしています。少しでも困ったと感じたら、お早めに相談してください（相談窓口のご案内（PDF：437KB）もご覧ください）。 離職により住居を失った方や失うおそれのある方には、安心して求職活動を続けられるように、一定期間、家賃相当額を給付します（収入や金融資産などの要件があります）。新型コロナウイルス感染症の影響を受けた休業等により、収入が減ってしまった方で、受給資格を満たす方も令和2年4月20日から制度改正されたため、お申し込みができます。詳しくは住居確保給付金のご案内（PDF：278KB）をご覧ください。
十和田市,青森県,http://www.city.towada.lg.jp/docs/2020041000058/index.html,臨時休業措置中の学校での見守りについて | 十和田市,教育・文化 教育委員会 コロナウィルス情報TOP 新型コロナウイルス感染拡大防止に係る対応として、臨時休業措置を行うことで家での見守りを苦慮する家庭に対し、学校での見守りを行います。
福岡県,,https://www.pref.fukuoka.lg.jp/contents/corona-020403.html,４月１日から新型コロナウイルス感染症に関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設しました - 福岡県庁ホームページ,４月１日から新型コロナウイルス感染症に関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設しました-福岡県庁ホームページ ４月１日から新型コロナウイルス感染症に関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設しました ４月１日から新型コロナウイルス感染症に関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設しました ４月１日から新型コロナウイルス感染症に関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設しました県では、新型コロナウイルス感染症の流行により、影響を受けるまたは、その恐れがある中小企業・小規模事業者の経営や資金繰り等に関する相談に対応するため、関係機関と連携し、「新型コロナウイルスに関する経営相談窓口」を１月３０日から開設しています。 新型コロナウイルスに関する経営相談窓口に「フリーダイヤル経営相談窓口」を開設します[PDFファイル／98KB] 福岡県中小企業融資制度について県では、新型コロナウイルス感染症の影響を受ける中小・小規模事業者（個人事業主を含む）の皆様に対し福岡県の制度融資「緊急経済対策資金」による資金繰り支援を実施しています。
交野市,大阪府,https://www.city.katano.osaka.jp/docs/2020041000027/index.html,「新型コロナウイルス感染症による小学校休業等対応支援金（委託を受けて個人で仕事をする方向け）の創設」について | 交野市,「新型コロナウイルス感染症による小学校休業等対応支援金（委託を受けて個人で仕事をする方向け）の創設」について|交野市 「新型コロナウイルス感染症による小学校休業等対応支援金（委託を受けて個人で仕事をする方向け）の創設」について 厚生労働省において、新型コロナウイルスの影響による小学校等の臨時休業等に伴い、子どもの世話を保護者として行うことが必要となったことにより、仕事ができなくなっている子育て世代を支援し、子どもの健康、安全を確保するための対策を講じるため、「委託を受けて個人で仕事をする方」（個人で事業を営む子どもの保護者）向けの新たな支援が行われることとされました。 厚生労働省ホームページ新型コロナウイルス感染症による小学校休業等支援金
福岡県,,https://www.pref.fukuoka.lg.jp/contents/coronavirus-shien.html,新型コロナウイルス感染症に関する労働と事業継続の支援・相談窓口について - 福岡県庁ホームページ,新型コロナウイルス感染症に関する労働と事業継続の支援・相談窓口について-福岡県庁ホームページ 新型コロナウイルス感染症に関する労働と事業継続の支援・相談窓口について 新型コロナウイルス感染症に関する労働と事業継続の支援・相談窓口について 県では、県内４地域の労働者支援事務所において、新型コロナウイルス感染症の影響による休暇、休業、解雇等の労働に関する相談を受け付けています。労働者、使用者いずれもご相談いただけます。 新型コロナウイルス感染症の影響による特別労働相談窓口（新しいウインドウで開きます） 福岡県弁護士会では、解雇、休業、賃金不払いなどに関する「新型コロナウイルスに関する事業者・労働者等向け無料電話相談」を実施します。詳しくは、新型コロナウイルスに関する事業者・労働者等向け無料電話相談のご案内（福岡県弁護士会ホームページ）（新しいウィンドウで開きます）をご参照ください。 福岡県社会保険労務士会では、同会に開設している無料相談窓口において、新型コロナウイルス感染症の対応に関する労務管理・労働の相談対応を行っています。詳しくは、新型コロナウイルス感染症対応のための労務管理・労働相談（福岡県社会保険労務士会ホームページ）（新しいウィンドウで開きます）をご覧ください。 新型コロナウイルス感染症の影響により会社の経営が悪くなった場合でも、外国人であることを理由として、外国人の労働者を、日本人より不利に扱うことは許されません。 外国人の皆さんへ（新型コロナウイルス感染症に関する情報）（厚生労働省ホームページ）（新しいウインドウで開きます） 「外国人技能実習生」及び「監理団体・実習実施者」向けに、新型コロナウイルス感染症の影響に伴う手続やよくある質問について、以下のリンクページで情報発信がなされていますので、ご参照ください。 新型コロナウイルス感染症について（外国人技能実習機構ホームページ）（新しいウインドウで開きます） 国民健康保険制度・後期高齢者医療制度に加入されている方で、新型コロナウイルス感染症の影響により一定程度収入が下がった方々等は、保険料（税）の減免を受けられる場合があります。減免の条件や手続きについては、お住まいの市（区）町村医療保険担当課（組合員にあってはご加入の国保組合、後期高齢者医療制度にあっては後期高齢者医療広域連合）にお問い合わせください。 県では、新型コロナウイルス感染症の影響を受けている個人事業主を含む中小・小規模事業者の皆さまに対し、県の制度融資「緊急経済対策資金」による、資金繰り支援を行っています。 緊急経済対策資金についての詳細や資金繰りの相談については、新型コロナウイルス感染症の影響を受けている皆様へ（事業者向け支援のご案内）をご覧ください。 新型コロナウイルス感染症による企業への影響を緩和し、企業を支援するための国の施策は以下のホームページをご参照ください。 新型コロナウイルス感染症に関連した経済産業省の支援施策（経済産業省ホームページ）（新しいウインドウで開きます） 新型コロナウイルスの流行により、影響を受ける、またはその恐れがある中小企業・小規模事業者の経営や資金繰り等に関する相談に対応するため、「新型コロナウイルスに関する経営相談窓口」を開設しています。 新型コロナウイルスに関する経営相談窓口一覧 「新型コロナウイルス関連金融相談ダイヤル」の設置について（福岡財務支局ホームページ）（新しいウインドウで開きます） 宿泊事業者向け（観光庁）：新型コロナウイルスに関連した感染症等を起因とする外国人観光客減少等、経営環境の変化についての相談や要望など 旅行業者向け（観光庁）：新型コロナウイルスに関連した感染症等を起因とする旅行者の減少等、経営環境の変化についての相談や要望など 新型コロナウイルス感染症の影響により経営が悪化した際、従業員を一時的に休業させるなど雇用調整によって雇用を維持し、一定の要件を満たした場合に雇用調整助成金が国から事業主に対して支給されます。雇用調整助成金の特例措置の追加実施（助成率の引き上げ等）と申請書類が簡素化されました。 新型コロナウイルスの感染拡大により、農林水産業にもさまざまな影響が出始めており、今後さらに拡がることが懸念されます。このため、県では、農業・林業・水産業それぞれに、経営相談に応じるとともに、対応可能な支援制度を紹介するための相談窓口を開設しました。 新型コロナウイルス感染症ポータルページ新型コロナウイルス感染症について（厚生労働省ホームページ）外務省海外安全ホームページ
身延町,山梨県,https://www.town.minobu.lg.jp/info/emergency/20200409-kanko1.html,雇用調整助成金及び小学校休業対応助成金等個別相談課のお知らせ｜山梨県身延町,トップ&gt;お知らせ&gt;緊急のお知らせ&gt;新型コロナウイルス感染症による事業所等への支援について 新型コロナウイルス感染症による事業所等への支援について 新型コロナウイルス感染症により影響を受ける身延町内事業所等への支援策のひとつとして、雇用調整助成金及び小学校休業等対応助成金（以下「助成金」という。）の制度説明並びに申請手続きに関するサポートを支援します。
